BEEF JERKY,ANN-LEE INDUSTRIES (M) SDN BHD,"
		"
BEEF LIVER,GLOBAL LIVESTOCK SERVICES SDN. BHD.,"
		15/10/2019"
BEEF LUNG,GLOBAL LIVESTOCK SERVICES SDN. BHD.,"
		15/10/2019"
BEEF MEAT BALL,PAK HAILAM KOPITIAM SDN BHD,"
		"
BEEF MEAT SLICED,PAK HAILAM KOPITIAM SDN BHD,"
		"
BEEF MEATBALL,CAREY FOOD SERVICES SDN. BHD.,"
		31/12/2020"
BEEF MINCED,CAREY FOOD SERVICES SDN. BHD.,"
		31/12/2020"
BEEF NECK BONES SLICE/CUBE,PRIMA FINE FOODS SDN BHD,"
		31/12/2019"
BEEF OXTAIL,GLOBAL LIVESTOCK SERVICES SDN. BHD.,"
		15/10/2019"
BEEF PATTY,CAREY FOOD SERVICES SDN. BHD.,"
		31/12/2020"
BEEF PATTY BBQ READY,CAREY FOOD SERVICES SDN. BHD.,"
		31/12/2020"
BEEF PEPPERONI SAUSAGE,CAREY FOOD SERVICES SDN. BHD.,"
		31/12/2020"
BEEF PIE,AINONS CAKES & PASTRIES,"
		15/02/2020"
BEEF RENDANG,DELI ARTISAN SDN. BHD.,"
		28/02/2020"
BEEF RIBEYE SLICE,PRIMA FINE FOODS SDN BHD,"
		31/12/2019"
BEEF RODS,ANN-LEE INDUSTRIES (M) SDN BHD,"
		"
BEEF SALAMI ,DPO MALAYSIA SDN BHD,"
		30/11/2019"
BEEF SATAY ,SAFIAH SATAY SDN.BHD.,"
		31/01/2020"
BEEF SLICED,CAREY FOOD SERVICES SDN. BHD.,"
		31/12/2020"
BEEF SOUP,PAK HAILAM KOPITIAM SDN BHD,"
		"
BEEF STREAKY,CAREY FOOD SERVICES SDN. BHD.,"
		31/12/2020"
BEEF STRIPLOIN SLICE,PRIMA FINE FOODS SDN BHD,"
		31/12/2019"
BEEF TENDERLOIN SLICE,PRIMA FINE FOODS SDN BHD,"
		31/12/2019"
BEEF TENDON COOKED FROZEN,PAK HAILAM KOPITIAM SDN BHD,"
		"
BEEF TOPSIDE SLICED/CUBE,PRIMA FINE FOODS SDN BHD,"
		31/12/2019"
"BEEF TRIMMINGS (65CL) SUB PRIME CUTS

",GLOBAL LIVESTOCK SERVICES SDN. BHD.,"
		15/10/2019"
BEEF TRIMMINGS (85CL) SUB PRIME CUTS  ,GLOBAL LIVESTOCK SERVICES SDN. BHD.,"
		15/10/2019"
BEEHOON GORENG (PACKAGE FOOD),AINONS CAKES & PASTRIES,"
		15/02/2020"
BEGEDIL,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
BEIJING DUCK ROLL,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
BEIJING DUMPLING,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
BELACAN,360HORIZONZ SDN. BHD.,"
		31/05/2019"
BELACAN CHILLI POWDER (SERBUK BELACAN CILI),360HORIZONZ SDN. BHD.,"
		31/10/2019"
BELACAN PASTE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		28/02/2020"
BELACAN POWDER (SERBUK BELACAN),360HORIZONZ SDN. BHD.,"
		31/10/2019"
BELIMBING HITAM,VIASFOOD SDN BHD,"
		31/05/2019"
BENTONG GINGER PUREE,VIASFOOD SDN BHD,"
		31/05/2019"
BENZOIC ACID,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
BERGEDIL,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
BIG VALUE O-CHOC- CREAM SANDWICH CHOCOLATE FLAVOUR,FOODIE4U SDN BHD,"
		30/06/2019"
"BIG VALUE SANDWICH CREAM BUTTER FLAVOURED   
",FOODIE4U SDN BHD,"
		30/06/2019"
BIG VALUE SANDWICH CREAM CHOCOLATE  FLAVOURED,FOODIE4U SDN BHD,"
		30/06/2019"
BIJAN HITAM,360HORIZONZ SDN. BHD.,"
		15/03/2020"
BIJAN PUTIH,360HORIZONZ SDN. BHD.,"
		15/03/2020"
BIJI GAJUS,360HORIZONZ SDN. BHD.,"
		15/03/2020"
BIJI GANDUM,360HORIZONZ SDN. BHD.,"
		31/10/2019"
BIJI HALBA,360HORIZONZ SDN. BHD.,"
		31/10/2019"
BIJI KETUMBAR,360HORIZONZ SDN. BHD.,"
		31/10/2019"
BIJI SAWI,360HORIZONZ SDN. BHD.,"
		31/10/2019"
BIJI SELASIH KECIL,360HORIZONZ SDN. BHD.,"
		31/10/2019"
BINGKA BERAS,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
BINGKA BERAS,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
BINGKA GANDUM,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
BINGKA JAGUNG,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
BINGKA KACANG,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
BINGKA LABU,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
BINGKA PANDAN,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
BINGKA TELUR,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
BINGKA UBI,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
BINGKA UBI,AROMA NYONYA SDN. BHD.,"
		15/01/2020"
BINGKA UBI/UBI GULA MERAH,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
"BIO-H SEBATIAN SUSU SKIM DENGAN L-ARGININ, L-GLUTAMIN DAN MACA",GAMAT EMAS SDN BHD,"
		15/01/2020"
"BIOSEED (CAMPURAN MINUMAN BOTANI SEKAM PSYLLIUM DENGAN SLIPPERY ELM, MORINGA DAN KURMA)",GAMAT EMAS SDN BHD,"
		15/01/2020"
BIRD NEST NOODLE (BIG/MEDIUM/SMALL),NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		15/07/2019"
"BIRTHDAY BUN (12'S, 15'S, 20'S, 24'S, 28'S, 30'S, 38'S) ",NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
BISCOTTI,CHERRY ALPHA ENTERPRISE,"
		15/10/2019"
BISCOTTI - ALMOND,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
BISCOTTI - PISTACHIO,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
BISCOTTI - WALNUT,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
BISCOTTI ALMOND,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
BISCOTTI CHOCOLATE ALMOND,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
BISCOTTI(ITALIAN BISCUIT) ,YEAST ATELIER SDN BHD ,"
		31/07/2019"
BISKUT BUTTER GRAINS,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
BISKUT COKLAT BADAM,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
BISKUT DAM DAM,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
BISKUT TALI / KUIH PINTAR (SPIRAL COOKIES),ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
BITTER GOURD - 3MM SLICE,VEGE READY SDN BHD,"
		15/08/2019"
BITTER GOURD YONG TAU FOO,SEDAP GUO SDN BHD,"
		30/11/2019"
BLACK BEAN SAUCE,YUEN CHUN INDUSTRIES SDN BHD,"
		15/08/2019"
BLACK BEAN SAUCE,ROAST KITCHEN SDN.BHD.,"
		31/03/2020"
BLACK BEAN SAUCE COMPOUND,YUEN CHUN INDUSTRIES SDN BHD,"
		31/01/2020"
BLACK COFFEE 2 IN 1 INSTANT PREMIX BLACK COFFEE,LATTELA SDN BHD,"
		15/10/2019"
BLACK FOREST COOKIES,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
BLACK FOREST FILLING,PAK HAILAM KOPITIAM SDN BHD,"
		"
BLACK FOREST FILLING FROZEN,PAK HAILAM KOPITIAM SDN BHD,"
		"
BLACK FORREST CAKE,HAZEL CAKE HOUSE,"
		31/05/2019"
BLACK FURY ,HIGH-5 DISTRIBUTION SDN BHD,"
		15/12/2019"
BLACK GLUTINOUS FLOUR (TEPUNG PULUT HITAM),360HORIZONZ SDN. BHD.,"
		31/10/2019"
BLACK GLUTINOUS RICE (PULUT HITAM),360HORIZONZ SDN. BHD.,"
		31/10/2019"
BLACK GLUTINOUS RICE CUBE (KETUPAT PALAS PULUT HITAM),SRI NONA FOOD INDUSTRIES SDN. BHD.,"
		30/09/2020"
BLACK MOSS ROLL,TSL BESTMAS MANUFACTURING SDN BHD,"
		31/05/2020"
BLACK PAPER COARSE,PALACE BUTCHER RESOURCES SDN. BHD.,"
		15/10/2020"
BLACK PEPPER CHICKEN WITH CHEESE,MYNEWS FOOD SDN. BHD. (FORMERLY KNOWN AS: OTARU FINE FOOD SDN.BHD),"
		31/08/2019"
BLACK PEPPER COARSE,360HORIZONZ SDN. BHD.,"
		31/05/2019"
BLACK PEPPER CORN (LADA HITAM),360HORIZONZ SDN. BHD.,"
		31/05/2019"
BLACK PEPPER DUMPLING,TSL BESTMAS MANUFACTURING SDN BHD,"
		31/05/2020"
BLACK PEPPER GLAZING,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		31/12/2020"
BLACK PEPPER GROUND,360HORIZONZ SDN. BHD.,"
		31/05/2019"
BLACK PEPPER POWDER ,360HORIZONZ SDN. BHD.,"
		31/05/2019"
BLACK PEPPER POWDER,WORLD PROMINENCE SDN. BHD.,"
		30/06/2020"
BLACK PEPPER SAUCE ,PAK HAILAM KOPITIAM SDN BHD,"
		"
BLACK PEPPER SAUCE,YUEN CHUN INDUSTRIES SDN BHD,"
		15/05/2019"
BLACK SAUCE FOR CHICKEN BUN,PAK HAILAM KOPITIAM SDN BHD,"
		"
BLACK SAUCE FOR SIEW PAU,PAK HAILAM KOPITIAM SDN BHD,"
		"
BLACK SESAME DOUBLE EGG YOLK MOONCAKE,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		15/07/2019"
BLACK SESAME PASTE,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
BLACK SESAME PASTE MOONCAKE,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		15/07/2019"
BLACK SESAME PAU,TSL BESTMAS MANUFACTURING SDN BHD,"
		31/03/2021"
BLACK SESAME POWDER,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
BLACK SESAME SINGLE EGG YOLK MOONCAKE,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		15/07/2019"
BLACK SESAME YOLK (JINGSA),NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
BLACK SUGAR SYRUP,PAK HAILAM KOPITIAM SDN BHD,"
		"
BLACK TEA - LI ZHI HONG CHA (LYCHEE BLACK TEA) ,PURPLE CANE ENTERPRISE SDN. BHD.,"
		30/11/2019"
BLACK TEA - YI XING BLACK TEA ,PURPLE CANE ENTERPRISE SDN. BHD.,"
		30/11/2019"
BLACK TEA - ZHENG SHAN XIAO ZHONG ,PURPLE CANE ENTERPRISE SDN. BHD.,"
		30/11/2019"
BLACKCURRANT,ANGEL CANDIES SDN BHD,"
		31/10/2019"
BLACKCURRANT CONCENTRATE,BESMARK MARKETING ENTERPRISE SDN BHD,"
		31/08/2019"
BLACKCURRANT D'TOXY DRINK 720,LONDON WEIGHT MANAGEMENT SDN BHD,"
		31/12/2019"
BLACKCURRANT DRINK,BESMARK MARKETING ENTERPRISE SDN BHD,"
		31/08/2019"
BLACKCURRANT FLAVOUR ,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
BLACKCURRANT FLAVOUR,360HORIZONZ SDN. BHD.,"
		15/03/2020"
BLACKCURRANT FRUITY TOFFEE,KIMI SWEET SDN. BHD.,"
		15/06/2019"
BLACKCURRANT JAM,360HORIZONZ SDN. BHD.,"
		31/10/2019"
BLACKCURRANT JAM,SRI NONA FOOD INDUSTRIES SDN. BHD.,"
		15/02/2020"
BLACKMOSS CRAB STICK FRIED FLOUR BALL / FATT CHOY CRAB STICK SANGKAN BALL,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
BLACKMOSS FISH BALL / FATT CHOY FISH BALL  ,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
BLACKPEPPER CHICKEN WITH MIXED VEGETABLES,SUPREME DISCOVERY(M) SDN BHD,"
		15/01/2020"
BLACKPEPPER CHICKEN WITH RICE,SUPREME DISCOVERY(M) SDN BHD,"
		15/01/2020"
BLENDED THICK SAUCE / THICK CARAMEL SAUCE,YUEN CHUN INDUSTRIES SDN BHD,"
		31/01/2020"
BLOO POP LOLLIPOP,KIMI SWEET SDN. BHD.,"
		15/06/2019"
BLUE COS,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
BLUEBERRY CAKE,HAZEL CAKE HOUSE,"
		31/05/2019"
BLUEBERRY CHEESE CAKE,HAZEL CAKE HOUSE,"
		31/05/2019"
BLUEBERRY CREAM BUN ,HAZEL CAKE HOUSE,"
		31/05/2019"
BLUEBERRY DANISH ,HAZEL CAKE HOUSE,"
		31/05/2019"
BLUEBERRY FLAVOUR,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
BLUEBERRY FLAVOURED JAM,SEW JOG ENTERPRISE,"
		30/09/2019"
BLUEBERRY FLAVOURED JAM,GOOD CHOICE MANUFACTURING SDN BHD,"
		30/09/2019"
BLUEBERRY FLAVOURED JELLY,SEW JOG ENTERPRISE,"
		30/09/2019"
BLUEBERRY FLAVOURED JELLY,GOOD CHOICE MANUFACTURING SDN BHD,"
		30/09/2019"
BLUEBERRY PAU,TSL BESTMAS MANUFACTURING SDN BHD,"
		31/03/2020"
BLUEBERRY TART ,YEAST ATELIER SDN BHD ,"
		31/07/2019"
BOAT NOODLE (DRY),SUPREME DISCOVERY(M) SDN BHD,"
		15/01/2020"
BOLOGNAISE PAU (CARTOON),TSL BESTMAS MANUFACTURING SDN BHD,"
		31/03/2020"
BOLOGNESE BEEF,SUPREME DISCOVERY(M) SDN BHD,"
		15/01/2020"
BOLOGNESE BEEF WITH SPAGHETTI,SUPREME DISCOVERY(M) SDN BHD,"
		15/01/2020"
BOLOGNESE CHICKEN,SUPREME DISCOVERY(M) SDN BHD,"
		15/01/2020"
BOLOGNESE CHICKEN WITH SPAGHETTI,SUPREME DISCOVERY(M) SDN BHD,"
		15/01/2020"
BOMBOLONI (MINI ROUND DOUGHNUT),YEAST ATELIER SDN BHD ,"
		31/07/2019"
BONITO LIGHT SAUCE/ BONITO LIGHT SOY SAUCE/ BONITO SOY SAUCE/ BONITO SAUCE,YUEN CHUN INDUSTRIES SDN BHD,"
		15/08/2019"
BONITO LIGHT SAUCE/ BONITO LIGHT SOY SAUCE/ BONITO SOY SAUCE/ BONITO SAUCE COMPOUND,YUEN CHUN INDUSTRIES SDN BHD,"
		31/01/2020"
BOSTON CHEESE CAKE,HAZEL CAKE HOUSE,"
		31/05/2019"
BOTANI OIL,WORLD PROMINENCE SDN. BHD.,"
		15/10/2019"
BOTANICAL BEVERAGE MIX BLACKCURRANT POWDER WITH COLLAGEN (COLLA BRIGHT) (CAMPURAN MINUMAN BOTANI SERBUK BLACKCURRANT DENGAN KOLAGEN) (COLLA BRIGHT),HL PHARMACEUTICALS SDN. BHD.,"
		31/08/2020"
BOTANICAL BEVERAGE MIX PASSION FRUIT POWDER WITH DIGESTIVE ENZYMES (SLEEPING BEAU'D),JASWAY ENTERPRISE,"
		31/01/2020"
BOTANICAL BEVERAGE MIXED LEMON POWDER WITH PSYLLIUM HUSK AND OAT FIBER (ACTIF FIBER),HUA CHI HEALTH RESOURCES ,"
		31/10/2019"
BOULE (ROUND SHAPE BREAD),YEAST ATELIER SDN BHD ,"
		31/07/2019"
BOULE SUPRISE(CHOCOLATE SPHERE WITH STRAWBERRY FILLING),YEAST ATELIER SDN BHD ,"
		31/07/2019"
BRAISED CHICKEN,HONG KONG ROAST SDN BHD,"
		15/08/2019"
BRAISED CHICKEN FEET,TSL BESTMAS MANUFACTURING SDN BHD,"
		31/05/2020"
BRAISED EGG,HONG KONG ROAST SDN BHD,"
		15/08/2019"
BRAISED EGG (WHOLEMEAL OYSTER CHICKEN PAU),PAK HAILAM KOPITIAM SDN BHD,"
		"
BREAD BUTTER PUDDING,AINONS CAKES & PASTRIES,"
		15/02/2020"
BREAD CRUMB,TIN HONG LOKE GUAN BAKERY & CONFECTIONERY SDN BHD,"
		15/04/2020"
BREADCRUMB CHEESE BALL,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
BREADCRUMB DUCK SKIN CHEESE ROLL / BREADCRUMB MO MO CHEESE ROLL ,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
BREADCRUMB PEAR DUMPLING,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
BREADED CRAB CLAW / YONG HAI KIM ,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
BREADED FISH & CHIPS ,PAK HAILAM KOPITIAM SDN BHD,"
		"
BREAKFAST BEEF,CAREY FOOD SERVICES SDN. BHD.,"
		31/12/2020"
BRIGHT RED,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
BRILLIANT BLUE,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
"BRIOCHE (ENRICHED BUTTER BREAD) 
",YEAST ATELIER SDN BHD ,"
		31/07/2019"
BRIOCHE BURGER BUN,YEAST ATELIER SDN BHD ,"
		31/07/2019"
"BRIOCHE CHOCOLATE (ENRICHED BUTTER CHOCOLATE BREAD)
",YEAST ATELIER SDN BHD ,"
		31/07/2019"
"BRIOCHE CRANBERRY (ENRICHED BUTTER BREAD WITH CRANBERRY)
",YEAST ATELIER SDN BHD ,"
		31/07/2019"
BRIOCHE ROLL(ENRICHED BUTTER BREAD),YEAST ATELIER SDN BHD ,"
		31/07/2019"
BROAD BEANS - BBQ CURRY FLAVOUR,360HORIZONZ SDN. BHD.,"
		31/10/2019"
BROAD BEANS - CHEESE FLAVOUR,360HORIZONZ SDN. BHD.,"
		31/10/2019"
BROAD BEANS - PARSLEY FLAVOUR,360HORIZONZ SDN. BHD.,"
		31/10/2019"
BROWN RICE LIGHT SOY SAUCE,YUEN CHUN INDUSTRIES SDN BHD,"
		15/08/2019"
BROWN SUGAR,VESTO MARKETING SDN BHD (FORMERLY KNOWN AS : VESTRADE MARKETING,"
		30/11/2019"
BROWNIES,BORDEAUX BAKERY & SWEET (M) SDN BHD,"
		15/10/2020"
BUAH KERAS,360HORIZONZ SDN. BHD.,"
		31/10/2019"
BUAH PALA,360HORIZONZ SDN. BHD.,"
		31/10/2019"
BUAH PELAGA,360HORIZONZ SDN. BHD.,"
		31/10/2019"
BUBBLE TEA( TEH TARIK),SRI NONA FOOD INDUSTRIES SDN. BHD.,"
		"
BUBBLE TEA( TEH TARIK),SRI NONA FOOD INDUSTRIES SDN. BHD.,"
		15/04/2021"
BUFFALO - KNUCKLE,GLOBAL LIVESTOCK SERVICES SDN. BHD.,"
		15/10/2019"
BUFFALO - SILVERSIDE,GLOBAL LIVESTOCK SERVICES SDN. BHD.,"
		15/10/2019"
BUFFALO - TOPSIDE,GLOBAL LIVESTOCK SERVICES SDN. BHD.,"
		15/10/2019"
BUFFALO DICED,CAREY FOOD SERVICES SDN. BHD.,"
		31/12/2020"
BUFFALO MINCED,CAREY FOOD SERVICES SDN. BHD.,"
		31/12/2020"
BUFFALO SLICED,CAREY FOOD SERVICES SDN. BHD.,"
		31/12/2020"
BULGOGI (NON SPICY MARINATED CHICKEN),MR DAKGALBI SDN BHD,"
		15/08/2020"
BUN KOSONG,SYARIKAT ROTI JAYA,"
		15/08/2020"
BUNGA CENGKIH,360HORIZONZ SDN. BHD.,"
		31/10/2019"
BUNGA LAWANG,360HORIZONZ SDN. BHD.,"
		31/10/2019"
BUNS (SWEET DOUGH),MYNEWS FOOD SDN. BHD. (FORMERLY KNOWN AS: OTARU FINE FOOD SDN.BHD),"
		31/08/2019"
BURGER AYAM,AINONS CAKES & PASTRIES,"
		15/02/2020"
BURGER BUN,HAZEL CAKE HOUSE,"
		31/05/2019"
BURGER BUN,YEAST ATELIER SDN BHD ,"
		31/07/2019"
BURGER BUN (ROTI BURGER),TIN HONG LOKE GUAN BAKERY & CONFECTIONERY SDN BHD,"
		15/04/2020"
BURGER DAGING,AINONS CAKES & PASTRIES,"
		15/02/2020"
BUTTER BLACK PEPPER SAUCE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		28/02/2020"
BUTTER BUN,HAZEL CAKE HOUSE,"
		31/05/2019"
BUTTER CAKE,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
BUTTER CAKE,PROFOUND PASTRY SDN. BHD.,"
		30/04/2021"
BUTTER CHESS COOKIES,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
BUTTER CHICKEN,SUPREME DISCOVERY(M) SDN BHD,"
		15/01/2020"
BUTTER CHICKEN WITH RICE,SUPREME DISCOVERY(M) SDN BHD,"
		15/01/2020"
BUTTER CHOCOLATE RAINBOW,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
BUTTER GARLIC PASTE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		31/08/2020"
BUTTER RAINBOW,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
BUTTERFLY SHAPED BUN / FAR KAP,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
BUTTERHEAD LETTUCE - SINGLE CUT,VEGE READY SDN BHD,"
		15/08/2019"
BUTYLATED HYDROXYTOLUENE(BHT),KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
C3 CAMPURAN MINUMAN BOTANI SPIRULINA DENGAN CO ENZYME Q10,GAMAT EMAS SDN BHD,"
		15/01/2020"
CABBAGE - 3CM SLICE,VEGE READY SDN BHD,"
		15/08/2019"
CABBAGE - 3MM JULIENNE,VEGE READY SDN BHD,"
		15/08/2019"
CABBAGE OYSTER ROLL,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
CAFE MOCHA CAKE,HAZEL CAKE HOUSE,"
		31/05/2019"
CAKE - BAKED CHEESE ,CHERRY ALPHA ENTERPRISE,"
		15/10/2019"
CAKE - BLACK FOREST,CHERRY ALPHA ENTERPRISE,"
		15/10/2019"
CAKE - BROWNIES,CHERRY ALPHA ENTERPRISE,"
		15/10/2019"
CAKE - CHOCOLATE CUPCAKE,CHERRY ALPHA ENTERPRISE,"
		15/10/2019"
CAKE - CHOCOLATE FUDGE,CHERRY ALPHA ENTERPRISE,"
		15/10/2019"
CAKE - CHOCOLATE MOIST CAKE,CHERRY ALPHA ENTERPRISE,"
		15/10/2019"
CAKE - CHOCOLATE SWISS ROLL,CHERRY ALPHA ENTERPRISE,"
		15/10/2019"
CAKE - GOLDEN LAYER ,CHERRY ALPHA ENTERPRISE,"
		15/10/2019"
CAKE - OPERA,CHERRY ALPHA ENTERPRISE,"
		15/10/2019"
CAKE - ORANGE,CHERRY ALPHA ENTERPRISE,"
		15/10/2019"
CAKE - RED VELVET,CHERRY ALPHA ENTERPRISE,"
		15/10/2019"
CAKE - RED VELVET CUPCAKE,CHERRY ALPHA ENTERPRISE,"
		15/10/2019"
CAKE - SWISS ROLL,CHERRY ALPHA ENTERPRISE,"
		15/10/2019"
CAKE - TIRAMISU,CHERRY ALPHA ENTERPRISE,"
		15/10/2019"
CAKE - VANILLA CUPCAKE,CHERRY ALPHA ENTERPRISE,"
		15/10/2019"
CAKE BLACKFOREST,AINONS CAKES & PASTRIES,"
		15/02/2020"
CAKE LAPIS ORIGINAL,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
CAKE LAPIS PRUNE,LULU NYONYA GOODIES SDN BHD,"
		30/11/2019"
CAKE SLICE MIX,HAZEL CAKE HOUSE,"
		31/05/2019"
CAKES - BASQUE BURNT CHEESECAKE,PROFOUND PASTRY SDN. BHD.,"
		30/04/2021"
CAKES - BLACK VELVET,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
CAKES - BLACK VELVET,PROFOUND PASTRY SDN. BHD.,"
		15/06/2021"
CAKES - BLACKFOREST,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
CAKES - BLACKFOREST,PROFOUND PASTRY SDN. BHD.,"
		15/06/2021"
CAKES - BOSTON BAKED CHEESE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
CAKES - BOSTON BAKED CHEESE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2021"
CAKES - BROWNIE WALNUT (BROWNIE SLICE),PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
CAKES - BROWNIE WALNUT (BROWNIE SLICE),PROFOUND PASTRY SDN. BHD.,"
		15/06/2021"
CAKES - CANNOLI,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
CAKES - CANNOLI,PROFOUND PASTRY SDN. BHD.,"
		15/06/2021"
CAKES - CARAMEL MACADAMIA,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
CAKES - CARAMEL MACADAMIA,PROFOUND PASTRY SDN. BHD.,"
		15/06/2021"
CAKES - CARROT,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
CAKES - CARROT,PROFOUND PASTRY SDN. BHD.,"
		15/06/2021"
CAKES - CHEESE BROWNIE,PROFOUND PASTRY SDN. BHD.,"
		30/04/2021"
CAKES - CHIFFON CHOCOLATE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
CAKES - CHIFFON MILKY,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
CAKES - CHIFFON PANDAN,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
CAKES - CHIFFON STRAWBERRY,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
CAKES - CHOCOLATE BANANA,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
CAKES - CHOCOLATE BANANA,PROFOUND PASTRY SDN. BHD.,"
		15/06/2021"
CAKES - CHOCOLATE FRUIT CAKE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
CAKES - CHOCOLATE FUDGE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
CAKES - CHOCOLATE FUDGE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2021"
CAKES - CHRISTOLLEN CAKE ,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
CAKES - COFFEE TOFFEE,PROFOUND PASTRY SDN. BHD.,"
		30/04/2021"
CAKES - COFFEE WALNUT,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
CAKES - COFFEE WALNUT ,PROFOUND PASTRY SDN. BHD.,"
		30/04/2021"
CAKES - COFFEE WALNUT,PROFOUND PASTRY SDN. BHD.,"
		15/06/2021"
CAKES - GERMAN TRUFFLE ,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
CAKES - GERMAN TRUFFLE ,PROFOUND PASTRY SDN. BHD.,"
		15/06/2021"
CAKES - HUMMINGBIRD SPONGE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
CAKES - HUMMINGBIRD SPONGE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2021"
CAKES - IMPERIAL CHOCOLATE,PROFOUND PASTRY SDN. BHD.,"
		30/04/2021"
CAKES - LEMON CHEESE,PROFOUND PASTRY SDN. BHD.,"
		30/04/2021"
CAKES - LEMON SUN,PROFOUND PASTRY SDN. BHD.,"
		30/04/2021"
CAKES - MANGO MOUSSE,PROFOUND PASTRY SDN. BHD.,"
		30/04/2021"
